order_date,order_line,order_id,quantity,price,total_price,model,category_1,category_2,frame_material,bikeshop_name,city,state
2014-02-19T00:00:00Z,15,1138,1,3940,3940,Supersix Evo Red,Road,Elite Road,Carbon,Wichita Speed,Wichita,KS
2014-02-19T00:00:00Z,16,1138,1,2700,2700,Slice Ultegra,Road,Triathalon,Carbon,Wichita Speed,Wichita,KS
2014-02-19T00:00:00Z,17,1138,2,1840,3680,Syapse Carbon Tiagra,Road,Endurance Road,Carbon,Wichita Speed,Wichita,KS
2014-02-19T00:00:00Z,18,1138,3,4500,13500,Slice Hi-Mod Dura Ace D12,Road,Triathalon,Carbon,Wichita Speed,Wichita,KS
2014-02-19T00:00:00Z,19,1138,3,12790,38370,Scalpel-Si Black Inc.,Mountain,Cross Country Race,Carbon,Wichita Speed,Wichita,KS
2014-02-19T00:00:00Z,20,1138,1,2130,2130,Beast of the East 2,Mountain,Trail,Aluminum,Wichita Speed,Wichita,KS
2014-02-19T00:00:00Z,21,1138,1,3730,3730,Synapse Carbon Disc Ultegra,Road,Endurance Road,Carbon,Wichita Speed,Wichita,KS
2014-02-19T00:00:00Z,22,1138,1,9060,9060,F-Si Hi-Mod Team,Mountain,Cross Country Race,Carbon,Wichita Speed,Wichita,KS
2014-02-19T00:00:00Z,23,1138,1,585,585,Catalyst 2,Mountain,Sport,Aluminum,Wichita Speed,Wichita,KS
2014-02-19T00:00:00Z,1,1139,1,2240,2240,Synapse Carbon 105,Road,Endurance Road,Carbon,Los Angeles Cycles,Los Angeles,CA
2014-02-19T00:00:00Z,2,1139,1,3200,3200,Scalpel 29 4,Mountain,Cross Country Race,Aluminum,Los Angeles Cycles,Los Angeles,CA
2014-02-19T00:00:00Z,3,1139,1,7460,7460,Habit Carbon 1,Mountain,Trail,Carbon,Los Angeles Cycles,Los Angeles,CA
2014-02-19T00:00:00Z,4,1139,1,3200,3200,Slice Ultegra D12,Road,Triathalon,Carbon,Los Angeles Cycles,Los Angeles,CA
2014-02-19T00:00:00Z,5,1139,1,3730,3730,Synapse Carbon Disc Ultegra,Road,Endurance Road,Carbon,Los Angeles Cycles,Los Angeles,CA
2014-02-19T00:00:00Z,6,1139,1,1080,1080,Trail 3,Mountain,Sport,Aluminum,Los Angeles Cycles,Los Angeles,CA
2014-02-19T00:00:00Z,7,1139,1,2700,2700,Slice Ultegra,Road,Triathalon,Carbon,Los Angeles Cycles,Los Angeles,CA
2014-02-20T00:00:00Z,1,1140,3,815,2445,CAAD8 Claris,Road,Elite Road,Aluminum,Austin Cruisers,Austin,TX
2014-02-20T00:00:00Z,2,1140,1,2450,2450,SuperX Ultegra,Road,Cyclocross,Carbon,Austin Cruisers,Austin,TX
2014-02-20T00:00:00Z,3,1140,1,1570,1570,Synapse Disc 105,Road,Endurance Road,Aluminum,Austin Cruisers,Austin,TX
2014-02-20T00:00:00Z,4,1140,3,2880,8640,F-Si Carbon 4,Mountain,Cross Country Race,Carbon,Austin Cruisers,Austin,TX
2014-02-20T00:00:00Z,1,1141,1,1950,1950,Slice 105,Road,Triathalon,Carbon,Denver Bike Shop,Denver,CO
2014-02-20T00:00:00Z,2,1141,1,7460,7460,Scalpel-Si Hi-Mod 1,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
2014-02-24T00:00:00Z,1,1142,1,1030,1030,CAAD8 Sora,Road,Elite Road,Aluminum,Nashville Cruisers,Nashville,TN
2014-02-25T00:00:00Z,1,1143,1,2450,2450,SuperX Ultegra,Road,Cyclocross,Carbon,Seattle Race Equipment,Seattle,WA
2014-02-25T00:00:00Z,2,1143,1,2060,2060,F-Si 2,Mountain,Cross Country Race,Aluminum,Seattle Race Equipment,Seattle,WA
2014-02-25T00:00:00Z,3,1143,1,4260,4260,Supersix Evo Hi-Mod Utegra,Road,Elite Road,Carbon,Seattle Race Equipment,Seattle,WA
2014-02-25T00:00:00Z,1,1144,1,4480,4480,Habit Carbon SE,Mountain,Trail,Carbon,Kansas City 29ers,Kansas City,KS
2014-02-25T00:00:00Z,2,1144,1,3730,3730,Fat CAAD1,Mountain,Fat Bike,Aluminum,Kansas City 29ers,Kansas City,KS
2014-02-25T00:00:00Z,3,1144,1,9060,9060,Scalpel-Si Race,Mountain,Cross Country Race,Carbon,Kansas City 29ers,Kansas City,KS
2014-02-25T00:00:00Z,4,1144,1,815,815,CAAD8 Claris,Road,Elite Road,Aluminum,Kansas City 29ers,Kansas City,KS
2014-02-25T00:00:00Z,5,1144,1,3200,3200,Supersix Evo Ultegra 3,Road,Elite Road,Carbon,Kansas City 29ers,Kansas City,KS
2014-02-25T00:00:00Z,6,1144,1,1350,1350,Trail 2,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2014-02-25T00:00:00Z,7,1144,1,2340,2340,Habit 5,Mountain,Trail,Aluminum,Kansas City 29ers,Kansas City,KS
2014-02-25T00:00:00Z,8,1144,1,3840,3840,Jekyll Carbon 3,Mountain,Over Mountain,Carbon,Kansas City 29ers,Kansas City,KS
2014-02-25T00:00:00Z,9,1144,1,1840,1840,F-Si 3,Mountain,Cross Country Race,Aluminum,Kansas City 29ers,Kansas City,KS
2014-02-25T00:00:00Z,10,1144,1,1950,1950,CAAD12 Disc 105,Road,Elite Road,Aluminum,Kansas City 29ers,Kansas City,KS
2014-02-25T00:00:00Z,11,1144,1,1950,1950,Habit 6,Mountain,Trail,Aluminum,Kansas City 29ers,Kansas City,KS
2014-02-25T00:00:00Z,12,1144,1,1080,1080,Trail 3,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2014-02-25T00:00:00Z,13,1144,1,2770,2770,Beast of the East 1,Mountain,Trail,Aluminum,Kansas City 29ers,Kansas City,KS
2014-02-26T00:00:00Z,1,1145,1,1950,1950,CAAD12 Disc 105,Road,Elite Road,Aluminum,New Orleans Velocipedes,New Orleans,LA
2014-02-26T00:00:00Z,2,1145,1,7460,7460,Synapse Hi-Mod Disc Red,Road,Endurance Road,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-02-26T00:00:00Z,3,1145,1,1950,1950,Slice 105,Road,Triathalon,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-02-26T00:00:00Z,4,1145,1,2130,2130,Beast of the East 2,Mountain,Trail,Aluminum,New Orleans Velocipedes,New Orleans,LA
2014-02-26T00:00:00Z,5,1145,4,1960,7840,SuperX 105,Road,Cyclocross,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-02-26T00:00:00Z,6,1145,1,12790,12790,Supersix Evo Black Inc.,Road,Elite Road,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-02-26T00:00:00Z,7,1145,1,5330,5330,Supersix Evo Hi-Mod Dura Ace 2,Road,Elite Road,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-02-26T00:00:00Z,8,1145,1,1030,1030,CAAD8 Sora,Road,Elite Road,Aluminum,New Orleans Velocipedes,New Orleans,LA
2014-02-26T00:00:00Z,9,1145,1,1750,1750,SuperX Rival CX1,Road,Cyclocross,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-02-26T00:00:00Z,10,1145,1,1840,1840,Syapse Carbon Tiagra,Road,Endurance Road,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-02-26T00:00:00Z,11,1145,2,3730,7460,Synapse Carbon Disc Ultegra,Road,Endurance Road,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-02-26T00:00:00Z,12,1145,1,1570,1570,Synapse Disc 105,Road,Endurance Road,Aluminum,New Orleans Velocipedes,New Orleans,LA
2014-02-26T00:00:00Z,13,1145,1,3200,3200,Bad Habit 1,Mountain,Trail,Aluminum,New Orleans Velocipedes,New Orleans,LA
2014-02-26T00:00:00Z,14,1145,1,1840,1840,Supersix Evo Tiagra,Road,Elite Road,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-02-26T00:00:00Z,15,1145,1,1350,1350,Trail 2,Mountain,Sport,Aluminum,New Orleans Velocipedes,New Orleans,LA
2014-02-26T00:00:00Z,16,1145,1,4260,4260,Supersix Evo Hi-Mod Utegra,Road,Elite Road,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-02-26T00:00:00Z,17,1145,1,7000,7000,Slice Hi-Mod Black Inc.,Road,Triathalon,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-02-26T00:00:00Z,18,1145,1,3200,3200,Jekyll Carbon 4,Mountain,Over Mountain,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-02-26T00:00:00Z,19,1145,1,2240,2240,Supersix Evo 105,Road,Elite Road,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-02-26T00:00:00Z,20,1145,1,3200,3200,Synapse Carbon Ultegra 3,Road,Endurance Road,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-02-26T00:00:00Z,21,1145,1,12790,12790,Scalpel-Si Black Inc.,Mountain,Cross Country Race,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-02-26T00:00:00Z,22,1145,2,2700,5400,Slice Ultegra,Road,Triathalon,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-02-26T00:00:00Z,23,1145,1,815,815,CAAD8 Claris,Road,Elite Road,Aluminum,New Orleans Velocipedes,New Orleans,LA
2014-02-26T00:00:00Z,24,1145,2,1410,2820,CAAD8 105,Road,Elite Road,Aluminum,New Orleans Velocipedes,New Orleans,LA
2014-02-26T00:00:00Z,25,1145,1,1030,1030,Synapse Sora,Road,Endurance Road,Aluminum,New Orleans Velocipedes,New Orleans,LA
2014-02-28T00:00:00Z,1,1146,1,415,415,Catalyst 4,Mountain,Sport,Aluminum,Ann Arbor Speed,Ann Arbor,MI
2014-02-28T00:00:00Z,2,1146,1,1030,1030,CAAD8 Sora,Road,Elite Road,Aluminum,Ann Arbor Speed,Ann Arbor,MI
2014-02-28T00:00:00Z,1,1147,1,5330,5330,Supersix Evo Hi-Mod Dura Ace 2,Road,Elite Road,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
2014-02-28T00:00:00Z,2,1147,1,3200,3200,Synapse Carbon Ultegra 3,Road,Endurance Road,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
2014-03-03T00:00:00Z,1,1148,1,480,480,Catalyst 3,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2014-03-03T00:00:00Z,2,1148,2,6390,12780,Scalpel 29 Carbon Race,Mountain,Cross Country Race,Carbon,Kansas City 29ers,Kansas City,KS
2014-03-03T00:00:00Z,1,1149,1,7990,7990,Jekyll Carbon 1,Mountain,Over Mountain,Carbon,Las Vegas Cycles,Las Vegas,NV
2014-03-03T00:00:00Z,2,1149,1,1960,1960,SuperX 105,Road,Cyclocross,Carbon,Las Vegas Cycles,Las Vegas,NV
2014-03-03T00:00:00Z,1,1150,1,7000,7000,Slice Hi-Mod Black Inc.,Road,Triathalon,Carbon,San Antonio Bike Shop,San Antonio,TX
2014-03-04T00:00:00Z,1,1151,1,6390,6390,Scalpel-Si Carbon 2,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
2014-03-04T00:00:00Z,2,1151,1,2060,2060,F-Si 2,Mountain,Cross Country Race,Aluminum,Denver Bike Shop,Denver,CO
2014-03-04T00:00:00Z,3,1151,1,1080,1080,Trail 3,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
2014-03-04T00:00:00Z,4,1151,1,815,815,Trail 5,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
2014-03-04T00:00:00Z,5,1151,1,2660,2660,Bad Habit 2,Mountain,Trail,Aluminum,Denver Bike Shop,Denver,CO
2014-03-04T00:00:00Z,6,1151,1,1350,1350,Trail 2,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
2014-03-04T00:00:00Z,7,1151,2,1620,3240,Beast of the East 3,Mountain,Trail,Aluminum,Denver Bike Shop,Denver,CO
2014-03-04T00:00:00Z,8,1151,1,5330,5330,Habit Carbon 2,Mountain,Trail,Carbon,Denver Bike Shop,Denver,CO
2014-03-04T00:00:00Z,9,1151,1,2880,2880,F-Si Carbon 4,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
2014-03-04T00:00:00Z,10,1151,1,5330,5330,Scalpel 29 Carbon 2,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
2014-03-04T00:00:00Z,11,1151,1,2130,2130,Beast of the East 2,Mountain,Trail,Aluminum,Denver Bike Shop,Denver,CO
2014-03-04T00:00:00Z,12,1151,1,1250,1250,CAAD8 Tiagra,Road,Elite Road,Aluminum,Denver Bike Shop,Denver,CO
2014-03-04T00:00:00Z,13,1151,2,4800,9600,F-Si Carbon 2,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
2014-03-04T00:00:00Z,14,1151,1,2240,2240,CAAD12 Ultegra,Road,Elite Road,Aluminum,Denver Bike Shop,Denver,CO
2014-03-04T00:00:00Z,15,1151,2,2450,4900,SuperX Ultegra,Road,Cyclocross,Carbon,Denver Bike Shop,Denver,CO
2014-03-04T00:00:00Z,16,1151,1,480,480,Catalyst 3,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
2014-03-04T00:00:00Z,17,1151,1,2880,2880,Habit 4,Mountain,Trail,Aluminum,Denver Bike Shop,Denver,CO
2014-03-04T00:00:00Z,18,1151,2,705,1410,Catalyst 1,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
2014-03-04T00:00:00Z,19,1151,1,3200,3200,Slice Ultegra D12,Road,Triathalon,Carbon,Denver Bike Shop,Denver,CO
2014-03-04T00:00:00Z,20,1151,2,7460,14920,Scalpel-Si Hi-Mod 1,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
2014-03-04T00:00:00Z,21,1151,1,4480,4480,Habit Carbon SE,Mountain,Trail,Carbon,Denver Bike Shop,Denver,CO
2014-03-05T00:00:00Z,1,1152,1,6390,6390,Scalpel-Si Carbon 2,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
2014-03-05T00:00:00Z,1,1153,1,3200,3200,Scalpel-Si 5,Mountain,Cross Country Race,Aluminum,New Orleans Velocipedes,New Orleans,LA
2014-03-05T00:00:00Z,2,1153,3,415,1245,Catalyst 4,Mountain,Sport,Aluminum,New Orleans Velocipedes,New Orleans,LA
2014-03-05T00:00:00Z,3,1153,2,2340,4680,F-Si 1,Mountain,Cross Country Race,Aluminum,New Orleans Velocipedes,New Orleans,LA
2014-03-05T00:00:00Z,4,1153,1,2240,2240,CAAD12 Ultegra,Road,Elite Road,Aluminum,New Orleans Velocipedes,New Orleans,LA
2014-03-05T00:00:00Z,5,1153,1,2660,2660,Supersix Evo Ultegra 4,Road,Elite Road,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-03-05T00:00:00Z,1,1154,1,7990,7990,Supersix Evo Hi-Mod Dura Ace 1,Road,Elite Road,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-03-05T00:00:00Z,2,1154,1,1250,1250,CAAD8 Tiagra,Road,Elite Road,Aluminum,New Orleans Velocipedes,New Orleans,LA
2014-03-06T00:00:00Z,1,1155,3,4260,12780,Supersix Evo Hi-Mod Utegra,Road,Elite Road,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-03-06T00:00:00Z,2,1155,1,2240,2240,Supersix Evo 105,Road,Elite Road,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-03-06T00:00:00Z,3,1155,1,5860,5860,Synapse Hi-Mod Dura Ace,Road,Endurance Road,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-03-06T00:00:00Z,4,1155,1,3200,3200,CAAD12 Red,Road,Elite Road,Aluminum,New Orleans Velocipedes,New Orleans,LA
2014-03-06T00:00:00Z,5,1155,4,9590,38360,Synapse Hi-Mod Disc Black Inc.,Road,Endurance Road,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-03-06T00:00:00Z,6,1155,2,2450,4900,SuperX Ultegra,Road,Cyclocross,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-03-06T00:00:00Z,7,1155,1,1750,1750,SuperX Rival CX1,Road,Cyclocross,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-03-06T00:00:00Z,8,1155,1,1520,1520,Trail 1,Mountain,Sport,Aluminum,New Orleans Velocipedes,New Orleans,LA
2014-03-06T00:00:00Z,9,1155,1,3200,3200,Supersix Evo Ultegra 3,Road,Elite Road,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-03-06T00:00:00Z,1,1156,1,6390,6390,Scalpel 29 Carbon Race,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
2014-03-06T00:00:00Z,2,1156,1,415,415,Catalyst 4,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
2014-03-06T00:00:00Z,3,1156,1,1840,1840,F-Si 3,Mountain,Cross Country Race,Aluminum,Denver Bike Shop,Denver,CO
2014-03-06T00:00:00Z,4,1156,1,1080,1080,Trail 3,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
2014-03-06T00:00:00Z,5,1156,1,2240,2240,Supersix Evo 105,Road,Elite Road,Carbon,Denver Bike Shop,Denver,CO
2014-03-06T00:00:00Z,1,1157,1,415,415,Catalyst 4,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
2014-03-06T00:00:00Z,2,1157,1,3200,3200,Scalpel-Si 5,Mountain,Cross Country Race,Aluminum,Denver Bike Shop,Denver,CO
2014-03-06T00:00:00Z,3,1157,1,3200,3200,Scalpel 29 4,Mountain,Cross Country Race,Aluminum,Denver Bike Shop,Denver,CO
2014-03-06T00:00:00Z,4,1157,1,3200,3200,Bad Habit 1,Mountain,Trail,Aluminum,Denver Bike Shop,Denver,CO
2014-03-06T00:00:00Z,5,1157,1,1750,1750,SuperX Rival CX1,Road,Cyclocross,Carbon,Denver Bike Shop,Denver,CO
2014-03-06T00:00:00Z,6,1157,1,3200,3200,Synapse Carbon Ultegra 3,Road,Endurance Road,Carbon,Denver Bike Shop,Denver,CO
2014-03-06T00:00:00Z,7,1157,1,3200,3200,Trigger Carbon 4,Mountain,Over Mountain,Carbon,Denver Bike Shop,Denver,CO
2014-03-06T00:00:00Z,8,1157,1,3200,3200,Jekyll Carbon 4,Mountain,Over Mountain,Carbon,Denver Bike Shop,Denver,CO
2014-03-06T00:00:00Z,9,1157,2,1250,2500,Synapse Disc Tiagra,Road,Endurance Road,Aluminum,Denver Bike Shop,Denver,CO
2014-03-06T00:00:00Z,10,1157,1,1840,1840,F-Si 3,Mountain,Cross Country Race,Aluminum,Denver Bike Shop,Denver,CO
2014-03-06T00:00:00Z,11,1157,1,7460,7460,Scalpel-Si Hi-Mod 1,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
2014-03-06T00:00:00Z,12,1157,1,2880,2880,F-Si Carbon 4,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
2014-03-06T00:00:00Z,13,1157,4,5860,23440,CAAD12 Black Inc,Road,Elite Road,Aluminum,Denver Bike Shop,Denver,CO
2014-03-06T00:00:00Z,14,1157,1,1350,1350,Trail 2,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
2014-03-06T00:00:00Z,15,1157,1,980,980,Trail 4,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
2014-03-06T00:00:00Z,16,1157,1,4800,4800,F-Si Carbon 2,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
2014-03-06T00:00:00Z,17,1157,1,2240,2240,Supersix Evo 105,Road,Elite Road,Carbon,Denver Bike Shop,Denver,CO
2014-03-06T00:00:00Z,18,1157,1,480,480,Catalyst 3,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
2014-03-06T00:00:00Z,19,1157,1,1950,1950,Habit 6,Mountain,Trail,Aluminum,Denver Bike Shop,Denver,CO
2014-03-06T00:00:00Z,20,1157,1,2340,2340,Habit 5,Mountain,Trail,Aluminum,Denver Bike Shop,Denver,CO
2014-03-06T00:00:00Z,21,1157,1,1520,1520,Trail 1,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
2014-03-06T00:00:00Z,22,1157,1,1030,1030,CAAD8 Sora,Road,Elite Road,Aluminum,Denver Bike Shop,Denver,CO
2014-03-06T00:00:00Z,23,1157,1,9060,9060,Scalpel-Si Race,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
2014-03-07T00:00:00Z,1,1158,1,705,705,Catalyst 1,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
2014-03-07T00:00:00Z,2,1158,2,2130,4260,Beast of the East 2,Mountain,Trail,Aluminum,Denver Bike Shop,Denver,CO
2014-03-07T00:00:00Z,3,1158,1,2880,2880,F-Si Carbon 4,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
2014-03-07T00:00:00Z,4,1158,1,3200,3200,Slice Ultegra D12,Road,Triathalon,Carbon,Denver Bike Shop,Denver,CO
2014-03-07T00:00:00Z,5,1158,1,2770,2770,Beast of the East 1,Mountain,Trail,Aluminum,Denver Bike Shop,Denver,CO
2014-03-07T00:00:00Z,6,1158,1,6390,6390,F-Si Hi-Mod 1,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
2014-03-07T00:00:00Z,7,1158,1,2660,2660,Bad Habit 2,Mountain,Trail,Aluminum,Denver Bike Shop,Denver,CO
2014-03-07T00:00:00Z,8,1158,1,3200,3200,Scalpel 29 4,Mountain,Cross Country Race,Aluminum,Denver Bike Shop,Denver,CO
2014-03-07T00:00:00Z,9,1158,1,980,980,Trail 4,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
2014-03-07T00:00:00Z,10,1158,1,6390,6390,Scalpel-Si Carbon 2,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
2014-03-07T00:00:00Z,11,1158,2,1620,3240,Beast of the East 3,Mountain,Trail,Aluminum,Denver Bike Shop,Denver,CO
2014-03-07T00:00:00Z,12,1158,1,5330,5330,Scalpel-Si Carbon 3,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
2014-03-07T00:00:00Z,13,1158,2,2240,4480,Supersix Evo 105,Road,Elite Road,Carbon,Denver Bike Shop,Denver,CO
2014-03-07T00:00:00Z,14,1158,2,12790,25580,Scalpel-Si Black Inc.,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
2014-03-07T00:00:00Z,15,1158,1,2060,2060,F-Si 2,Mountain,Cross Country Race,Aluminum,Denver Bike Shop,Denver,CO
2014-03-07T00:00:00Z,16,1158,1,2880,2880,Habit 4,Mountain,Trail,Aluminum,Denver Bike Shop,Denver,CO
2014-03-07T00:00:00Z,17,1158,1,1680,1680,CAAD12 105,Road,Elite Road,Aluminum,Denver Bike Shop,Denver,CO
2014-03-07T00:00:00Z,18,1158,1,870,870,Synapse Claris,Road,Endurance Road,Aluminum,Denver Bike Shop,Denver,CO
2014-03-07T00:00:00Z,19,1158,1,1080,1080,Trail 3,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
2014-03-07T00:00:00Z,20,1158,1,1350,1350,Trail 2,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
2014-03-07T00:00:00Z,21,1158,1,9060,9060,Scalpel-Si Race,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
2014-03-07T00:00:00Z,22,1158,1,1410,1410,CAAD8 105,Road,Elite Road,Aluminum,Denver Bike Shop,Denver,CO
2014-03-07T00:00:00Z,23,1158,1,1950,1950,Habit 6,Mountain,Trail,Aluminum,Denver Bike Shop,Denver,CO
2014-03-07T00:00:00Z,24,1158,1,3200,3200,Trigger Carbon 4,Mountain,Over Mountain,Carbon,Denver Bike Shop,Denver,CO
2014-03-07T00:00:00Z,1,1159,1,5860,5860,Synapse Hi-Mod Dura Ace,Road,Endurance Road,Carbon,Ann Arbor Speed,Ann Arbor,MI
2014-03-07T00:00:00Z,2,1159,1,2660,2660,Synapse Carbon Disc 105,Road,Endurance Road,Carbon,Ann Arbor Speed,Ann Arbor,MI
2014-03-07T00:00:00Z,3,1159,1,4260,4260,Supersix Evo Hi-Mod Utegra,Road,Elite Road,Carbon,Ann Arbor Speed,Ann Arbor,MI
2014-03-07T00:00:00Z,4,1159,1,870,870,Synapse Claris,Road,Endurance Road,Aluminum,Ann Arbor Speed,Ann Arbor,MI
2014-03-07T00:00:00Z,5,1159,1,1410,1410,CAAD8 105,Road,Elite Road,Aluminum,Ann Arbor Speed,Ann Arbor,MI
2014-03-07T00:00:00Z,6,1159,1,2450,2450,SuperX Ultegra,Road,Cyclocross,Carbon,Ann Arbor Speed,Ann Arbor,MI
2014-03-07T00:00:00Z,7,1159,1,1250,1250,CAAD8 Tiagra,Road,Elite Road,Aluminum,Ann Arbor Speed,Ann Arbor,MI
2014-03-07T00:00:00Z,8,1159,3,815,2445,CAAD8 Claris,Road,Elite Road,Aluminum,Ann Arbor Speed,Ann Arbor,MI
2014-03-07T00:00:00Z,9,1159,1,2340,2340,Habit 5,Mountain,Trail,Aluminum,Ann Arbor Speed,Ann Arbor,MI
2014-03-07T00:00:00Z,10,1159,1,1840,1840,Syapse Carbon Tiagra,Road,Endurance Road,Carbon,Ann Arbor Speed,Ann Arbor,MI
2014-03-07T00:00:00Z,11,1159,1,1030,1030,CAAD8 Sora,Road,Elite Road,Aluminum,Ann Arbor Speed,Ann Arbor,MI
2014-03-07T00:00:00Z,12,1159,2,2660,5320,CAAD Disc Ultegra,Road,Elite Road,Aluminum,Ann Arbor Speed,Ann Arbor,MI
2014-03-07T00:00:00Z,13,1159,1,1950,1950,Slice 105,Road,Triathalon,Carbon,Ann Arbor Speed,Ann Arbor,MI
2014-03-07T00:00:00Z,14,1159,2,3200,6400,Slice Ultegra D12,Road,Triathalon,Carbon,Ann Arbor Speed,Ann Arbor,MI
2014-03-10T00:00:00Z,1,1160,1,2340,2340,Habit 5,Mountain,Trail,Aluminum,Kansas City 29ers,Kansas City,KS
2014-03-10T00:00:00Z,2,1160,1,1570,1570,Synapse Disc 105,Road,Endurance Road,Aluminum,Kansas City 29ers,Kansas City,KS
2014-03-10T00:00:00Z,3,1160,1,980,980,Trail 4,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2014-03-10T00:00:00Z,4,1160,2,2340,4680,F-Si 1,Mountain,Cross Country Race,Aluminum,Kansas City 29ers,Kansas City,KS
2014-03-10T00:00:00Z,5,1160,1,4260,4260,Scalpel 29 Carbon 3,Mountain,Cross Country Race,Carbon,Kansas City 29ers,Kansas City,KS
2014-03-10T00:00:00Z,1,1161,1,2770,2770,Beast of the East 1,Mountain,Trail,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2014-03-10T00:00:00Z,2,1161,1,2660,2660,Bad Habit 2,Mountain,Trail,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2014-03-10T00:00:00Z,3,1161,2,4260,8520,Supersix Evo Hi-Mod Utegra,Road,Elite Road,Carbon,Phoenix Bi-peds,Phoenix,AZ
2014-03-10T00:00:00Z,4,1161,1,3200,3200,Supersix Evo Ultegra 3,Road,Elite Road,Carbon,Phoenix Bi-peds,Phoenix,AZ
2014-03-10T00:00:00Z,5,1161,1,7990,7990,Jekyll Carbon 1,Mountain,Over Mountain,Carbon,Phoenix Bi-peds,Phoenix,AZ
2014-03-10T00:00:00Z,6,1161,1,2700,2700,Slice Ultegra,Road,Triathalon,Carbon,Phoenix Bi-peds,Phoenix,AZ
2014-03-10T00:00:00Z,7,1161,2,9060,18120,Scalpel-Si Race,Mountain,Cross Country Race,Carbon,Phoenix Bi-peds,Phoenix,AZ
2014-03-10T00:00:00Z,8,1161,1,7990,7990,Supersix Evo Hi-Mod Dura Ace 1,Road,Elite Road,Carbon,Phoenix Bi-peds,Phoenix,AZ
